0.00025,1.13E+00
0.0005,1.06E+00
0.00075,8.75E-01
0.001,6.21E-01
0.00125,3.44E-01
0.0015,9.24E-02
0.00175,-1.10E-01
0.002,-2.49E-01
0.00225,-3.23E-01
0.0025,-3.40E-01
0.00275,-3.14E-01
0.003,-2.63E-01
0.00325,-2.04E-01
0.0035,-1.50E-01
0.00375,-1.07E-01
0.004,-7.69E-02
0.00425,-5.71E-02
0.0045,-4.37E-02
0.00475,-3.43E-02
0.005,-2.68E-02
0.00525,-1.96E-02
0.0055,-1.17E-02
0.00575,-2.58E-03
0.006,7.96E-03
0.00625,1.95E-02
0.0065,3.22E-02
0.00675,4.62E-02
0.007,6.15E-02
0.00725,7.81E-02
0.0075,9.60E-02
0.00775,1.15E-01
0.008,1.35E-01
0.00825,1.57E-01
0.0085,1.79E-01
0.00875,2.01E-01
0.009,2.24E-01
0.00925,2.48E-01
0.0095,2.71E-01
0.00975,2.93E-01
0.01,3.15E-01
0.01025,3.36E-01
0.0105,3.55E-01
0.01075,3.72E-01
0.011,3.87E-01
0.01125,4.00E-01
0.0115,4.10E-01
0.01175,4.18E-01
0.012,4.22E-01
0.01225,4.24E-01
0.0125,4.22E-01
0.01275,4.16E-01
0.013,4.08E-01
0.01325,3.96E-01
0.0135,3.83E-01
0.01375,3.67E-01
0.014,3.49E-01
0.01425,3.30E-01
0.0145,3.09E-01
0.01475,2.87E-01
0.015,2.65E-01
0.01525,2.42E-01
0.0155,2.18E-01
0.01575,1.95E-01
0.016,1.72E-01
0.01625,1.49E-01
0.0165,1.28E-01
0.01675,1.07E-01
0.017,8.66E-02
0.01725,6.80E-02
0.0175,5.09E-02
0.01775,3.54E-02
0.018,2.15E-02
0.01825,9.13E-03
0.0185,-1.88E-03
0.01875,-1.16E-02
0.019,-2.00E-02
0.01925,-2.73E-02
0.0195,-3.35E-02
0.01975,-3.87E-02
0.02,-4.30E-02
0.02025,-4.64E-02
0.0205,-4.91E-02
0.02075,-5.10E-02
0.021,-5.23E-02
0.02125,-5.31E-02
0.0215,-5.33E-02
0.02175,-5.32E-02
0.022,-5.26E-02
0.02225,-5.18E-02
0.0225,-5.08E-02
0.02275,-4.96E-02
0.023,-4.82E-02
0.02325,-4.67E-02
0.0235,-4.50E-02
0.02375,-4.31E-02
0.024,-4.09E-02
0.02425,-3.82E-02
0.0245,-3.51E-02
0.02475,-3.14E-02
0.025,-2.69E-02
0.02525,-2.14E-02
0.0255,-1.49E-02
0.02575,-7.09E-03
0.026,2.24E-03
0.02625,1.33E-02
0.0265,2.64E-02
0.02675,4.17E-02
0.027,5.90E-02
0.02725,7.81E-02
0.0275,9.89E-02
0.02775,1.21E-01
0.028,1.44E-01
0.02825,1.67E-01
0.0285,1.89E-01
0.02875,2.10E-01
0.029,2.30E-01
0.02925,2.46E-01
0.0295,2.59E-01
0.02975,2.67E-01
0.03,2.70E-01
0.03025,2.69E-01
0.0305,2.63E-01
0.03075,2.52E-01
0.031,2.38E-01
0.03125,2.20E-01
0.0315,1.99E-01
0.03175,1.77E-01
0.032,1.53E-01
0.03225,1.29E-01
0.0325,1.06E-01
0.03275,8.40E-02
0.033,6.39E-02
0.03325,4.62E-02
0.0335,3.09E-02
0.03375,1.78E-02
0.034,6.23E-03
0.03425,-4.96E-03
0.0345,-1.72E-02
0.03475,-3.22E-02
0.035,-5.22E-02
0.03525,-7.95E-02
0.0355,-1.14E-01
0.03575,-1.51E-01
0.036,-1.84E-01
0.03625,-2.00E-01
0.0365,-1.87E-01
0.03675,-1.32E-01
0.037,-1.92E-02
0.03725,1.55E-01
0.0375,3.82E-01
0.03775,6.37E-01
0.038,8.84E-01
0.03825,1.07E+00
0.0385,1.16E+00
0.03875,1.12E+00
0.039,9.55E-01
0.03925,7.11E-01
0.0395,4.35E-01
0.03975,1.73E-01
0.04,-4.35E-02
0.04025,-1.98E-01
0.0405,-2.87E-01
0.04075,-3.14E-01
0.041,-2.98E-01
0.04125,-2.56E-01
0.0415,-2.03E-01
0.04175,-1.48E-01
0.042,-1.00E-01
0.04225,-6.49E-02
0.0425,-4.20E-02
0.04275,-2.70E-02
0.043,-1.68E-02
0.04325,-8.96E-03
0.0435,-1.68E-03
0.04375,6.23E-03
0.044,1.53E-02
0.04425,2.54E-02
0.0445,3.64E-02
0.04475,4.86E-02
0.045,6.21E-02
0.04525,7.69E-02
0.0455,9.30E-02
0.04575,1.10E-01
0.046,1.29E-01
0.04625,1.49E-01
0.0465,1.70E-01
0.04675,1.91E-01
0.047,2.14E-01
0.04725,2.37E-01
0.0475,2.60E-01
0.04775,2.84E-01
0.048,3.07E-01
0.04825,3.29E-01
0.0485,3.50E-01
0.04875,3.70E-01
0.049,3.88E-01
0.04925,4.05E-01
0.0495,4.19E-01
0.04975,4.31E-01
0.05,4.41E-01
0.05025,4.47E-01
0.0505,4.51E-01
0.05075,4.51E-01
0.051,4.48E-01
0.05125,4.42E-01
0.0515,4.34E-01
0.05175,4.23E-01
0.052,4.09E-01
0.05225,3.94E-01
0.0525,3.77E-01
0.05275,3.58E-01
0.053,3.38E-01
0.05325,3.17E-01
0.0535,2.95E-01
0.05375,2.72E-01
0.054,2.49E-01
0.05425,2.26E-01
0.0545,2.03E-01
0.05475,1.82E-01
0.055,1.60E-01
0.05525,1.41E-01
0.0555,1.22E-01
0.05575,1.05E-01
0.056,8.92E-02
0.05625,7.47E-02
0.0565,6.16E-02
0.05675,4.97E-02
0.057,3.92E-02
0.05725,2.98E-02
0.0575,2.17E-02
0.05775,1.46E-02
0.058,8.59E-03
0.05825,3.53E-03
0.0585,-6.88E-04
0.05875,-4.16E-03
0.059,-7.00E-03
0.05925,-9.33E-03
0.0595,-1.12E-02
0.05975,-1.27E-02
0.06,-1.37E-02
0.06025,-1.45E-02
0.0605,-1.51E-02
0.06075,-1.54E-02
0.061,-1.56E-02
0.06125,-1.57E-02
0.0615,-1.55E-02
0.06175,-1.52E-02
0.062,-1.46E-02
0.06225,-1.38E-02
0.0625,-1.26E-02
0.06275,-1.10E-02
0.063,-8.82E-03
0.06325,-6.04E-03
0.0635,-2.60E-03
0.06375,1.81E-03
0.064,7.55E-03
0.06425,1.49E-02
0.0645,2.41E-02
0.06475,3.52E-02
0.065,4.84E-02
0.06525,6.37E-02
0.0655,8.11E-02
0.06575,1.00E-01
0.066,1.21E-01
0.06625,1.44E-01
