
0.494,-0.054
0.496,-0.052
0.498,-0.051
0.500,-0.049
0.502,-0.047
0.504,-0.047
0.506,-0.047
0.508,-0.048
0.510,-0.050
0.512,-0.051
0.514,-0.052
0.516,-0.052
0.518,-0.051
0.520,-0.049
0.522,-0.047
0.524,-0.047
0.526,-0.048
0.528,-0.050
0.530,-0.053
0.532,-0.055
0.534,-0.055
0.536,-0.054
0.538,-0.053
0.540,-0.051
0.542,-0.050
0.544,-0.049
0.546,-0.049
0.548,-0.048
0.550,-0.048
0.552,-0.048
0.554,-0.048
0.556,-0.049
0.558,-0.050
0.560,-0.051
0.562,-0.051
0.564,-0.051
0.566,-0.051
0.568,-0.050
0.570,-0.050
0.572,-0.050
0.574,-0.050
0.576,-0.049
0.578,-0.049
0.580,-0.048
0.582,-0.048
0.584,-0.048
0.586,-0.047
0.588,-0.047
0.590,-0.047
0.592,-0.048
0.594,-0.049
0.596,-0.051
0.598,-0.054
0.600,-0.057
0.602,-0.060
0.604,-0.061
0.606,-0.061
0.608,-0.060
0.610,-0.058
0.612,-0.056
0.614,-0.055
0.616,-0.055
0.618,-0.056
0.620,-0.057
0.622,-0.057
0.624,-0.057
0.626,-0.057
0.628,-0.056
0.630,-0.055
0.632,-0.055
0.634,-0.056
0.636,-0.058
0.638,-0.059
0.640,-0.060
0.642,-0.061
0.644,-0.060
0.646,-0.059
0.648,-0.057
0.650,-0.056
0.652,-0.054
0.654,-0.054
0.656,-0.054
0.658,-0.055
0.660,-0.057
0.662,-0.059
0.664,-0.060
0.666,-0.061
0.668,-0.062
0.670,-0.061
0.672,-0.060
0.674,-0.059
0.676,-0.057
0.678,-0.055
0.680,-0.054
0.682,-0.055
0.684,-0.056
0.686,-0.059
0.688,-0.062
0.690,-0.064
0.692,-0.066
0.694,-0.065
0.696,-0.064
0.698,-0.061
0.700,-0.059
0.702,-0.057
0.704,-0.056
0.706,-0.056
0.708,-0.057
0.710,-0.057
0.712,-0.057
0.714,-0.055
0.716,-0.052
0.718,-0.048
0.720,-0.044
0.722,-0.039
0.724,-0.035
0.726,-0.033
0.728,-0.032
0.730,-0.032
0.732,-0.033
0.734,-0.034
0.736,-0.034
0.738,-0.033
0.740,-0.031
0.742,-0.026
0.744,-0.020
0.746,-0.013
0.748,-0.006
0.750,0.001
0.752,0.006
0.754,0.010
0.756,0.011
0.758,0.012
0.760,0.013
0.762,0.014
0.764,0.018
0.766,0.024
0.768,0.031
0.770,0.037
0.772,0.042
0.774,0.043
0.776,0.040
0.778,0.035
0.780,0.027
0.782,0.017
0.784,0.008
0.786,-0.002
0.788,-0.011
0.790,-0.019
0.792,-0.028
0.794,-0.036
0.796,-0.044
0.798,-0.051
0.800,-0.058
0.802,-0.064
0.804,-0.069
0.806,-0.072
0.808,-0.074
0.810,-0.074
0.812,-0.073
0.814,-0.071
0.816,-0.069
0.818,-0.069
0.820,-0.071
0.822,-0.074
0.824,-0.078
0.826,-0.081
0.828,-0.082
0.830,-0.081
0.832,-0.078
0.834,-0.076
0.836,-0.075
0.838,-0.076
0.840,-0.080
0.842,-0.084
0.844,-0.087
0.846,-0.088
0.848,-0.086
0.850,-0.081
0.852,-0.075
0.854,-0.071
0.856,-0.069
0.858,-0.072
0.860,-0.079
0.862,-0.090
0.864,-0.103
0.866,-0.116
0.868,-0.125
0.870,-0.129
0.872,-0.125
0.874,-0.112
0.876,-0.088
0.878,-0.050
0.880,0.003
0.882,0.074
0.884,0.162
0.886,0.264
0.888,0.374
0.890,0.484
0.892,0.582
0.894,0.662
0.896,0.717
0.898,0.740
0.900,0.726
0.902,0.671
0.904,0.572
0.906,0.433
0.908,0.263
0.910,0.079
0.912,-0.100
0.914,-0.253
0.916,-0.368
0.918,-0.438
0.920,-0.466
0.922,-0.464
0.924,-0.442
0.926,-0.411
0.928,-0.380
0.930,-0.351
0.932,-0.327
0.934,-0.307
0.936,-0.290
0.938,-0.273
0.940,-0.255
0.942,-0.233
0.944,-0.207
0.946,-0.178
0.948,-0.146
0.950,-0.117
0.952,-0.092
0.954,-0.075
0.956,-0.067
0.958,-0.067
0.960,-0.071
0.962,-0.076
0.964,-0.079
0.966,-0.079
0.968,-0.076
0.970,-0.068
0.972,-0.059
0.974,-0.051
0.976,-0.044
0.978,-0.039
0.980,-0.038
0.982,-0.038
0.984,-0.039
0.986,-0.039
0.988,-0.037
0.990,-0.033
0.992,-0.028
0.994,-0.025
0.996,-0.023
0.998,-0.025
1.000,-0.029
1.002,-0.033
1.004,-0.036
1.006,-0.037
1.008,-0.034
1.010,-0.029
1.012,-0.023
1.014,-0.018
1.016,-0.014
1.018,-0.013
1.020,-0.013
1.022,-0.015
1.024,-0.016
1.026,-0.016
1.028,-0.014
1.030,-0.011
1.032,-0.007
1.034,-0.003
1.036,-0.000
1.038,0.001
1.040,0.002
1.042,0.001
1.044,0.000
1.046,0.000
1.048,0.001
1.050,0.002
1.052,0.005
1.054,0.009
1.056,0.012
1.058,0.016
1.060,0.019
1.062,0.022
1.064,0.024
1.066,0.026
1.068,0.028
1.070,0.031
1.072,0.034
1.074,0.037
1.076,0.041
1.078,0.045
1.080,0.049
1.082,0.053
1.084,0.057
1.086,0.060
1.088,0.062
1.090,0.063
1.092,0.064
1.094,0.066
1.096,0.070
1.098,0.075
1.100,0.082
1.102,0.089
1.104,0.097
1.106,0.104
1.108,0.111
1.110,0.119
1.112,0.128
1.114,0.136
1.116,0.145
1.118,0.153
1.120,0.160
1.122,0.166
1.124,0.171
1.126,0.176
1.128,0.182
1.130,0.188
1.132,0.194
1.134,0.201
1.136,0.208
1.138,0.215
1.140,0.222
1.142,0.228
1.144,0.235
1.146,0.241
1.148,0.247
1.150,0.253
1.152,0.258
1.154,0.262
1.156,0.267
1.158,0.271
1.160,0.274
1.162,0.277
1.164,0.278
1.166,0.277
1.168,0.274
1.170,0.268
1.172,0.260
1.174,0.249
1.176,0.238
1.178,0.226
1.180,0.214
1.182,0.203
1.184,0.192
1.186,0.181
1.188,0.169
1.190,0.157
1.192,0.144
1.194,0.130
1.196,0.115
1.198,0.100
1.200,0.085
1.202,0.071
1.204,0.059
1.206,0.048
1.208,0.039
1.210,0.030
1.212,0.022
1.214,0.014
1.216,0.006
1.218,-0.002
1.220,-0.009
1.222,-0.016
1.224,-0.022
1.226,-0.028
1.228,-0.032
1.230,-0.036
1.232,-0.039
1.234,-0.041
1.236,-0.043
1.238,-0.043
1.240,-0.044
1.242,-0.045
1.244,-0.046
1.246,-0.048
1.248,-0.050
1.250,-0.051
1.252,-0.051
1.254,-0.050
1.256,-0.049
1.258,-0.048
1.260,-0.048
1.262,-0.049
1.264,-0.050
1.266,-0.051
1.268,-0.053
1.270,-0.055
1.272,-0.056
1.274,-0.056
1.276,-0.056
1.278,-0.055
1.280,-0.053
1.282,-0.051
1.284,-0.050
1.286,-0.050
1.288,-0.050
1.290,-0.051
1.292,-0.052
1.294,-0.053
1.296,-0.053
1.298,-0.054
1.300,-0.055
1.302,-0.056
1.304,-0.056
1.306,-0.057
1.308,-0.056
1.310,-0.055
1.312,-0.054
1.314,-0.052
1.316,-0.052
1.318,-0.052
1.320,-0.053
1.322,-0.054
1.324,-0.055
1.326,-0.056
1.328,-0.056
1.330,-0.056
1.332,-0.055
1.334,-0.055
1.336,-0.056
1.338,-0.056
1.340,-0.057
1.342,-0.057
1.344,-0.056
1.346,-0.055
1.348,-0.054
1.350,-0.053
1.352,-0.053
1.354,-0.052
1.356,-0.052
1.358,-0.052
1.360,-0.053
1.362,-0.053
1.364,-0.054
1.366,-0.055
1.368,-0.056
1.370,-0.057
1.372,-0.057
1.374,-0.058
1.376,-0.058
1.378,-0.057
1.380,-0.055
1.382,-0.053
1.384,-0.051
1.386,-0.048
1.388,-0.047
1.390,-0.047
1.392,-0.048
1.394,-0.051
1.396,-0.054
1.398,-0.058
1.400,-0.060
1.402,-0.061
1.404,-0.062
1.406,-0.061
1.408,-0.061
1.410,-0.060
1.412,-0.060
1.414,-0.059
1.416,-0.058
1.418,-0.057
1.420,-0.056
1.422,-0.055
1.424,-0.055
1.426,-0.054
1.428,-0.054
1.430,-0.054
1.432,-0.054
1.434,-0.054
1.436,-0.054
1.438,-0.054
1.440,-0.055
1.442,-0.055
1.444,-0.056
1.446,-0.056
1.448,-0.056
1.450,-0.055
1.452,-0.054
1.454,-0.053
1.456,-0.051
1.458,-0.049
1.460,-0.047
1.462,-0.046
1.464,-0.047
1.466,-0.048
1.468,-0.051
1.470,-0.053
1.472,-0.054
1.474,-0.053
1.476,-0.050
1.478,-0.046
1.480,-0.041
1.482,-0.037
1.484,-0.033
1.486,-0.030
1.488,-0.027
1.490,-0.025
1.492,-0.023
1.494,-0.022
1.496,-0.020
1.498,-0.019
1.500,-0.019
1.502,-0.017
1.504,-0.014
1.506,-0.010
1.508,-0.003
1.510,0.005
1.512,0.013
1.514,0.021
1.516,0.026
1.518,0.028
1.520,0.029
1.522,0.028
1.524,0.028
1.526,0.029
1.528,0.032
1.530,0.036
1.532,0.040
1.534,0.044
1.536,0.046
1.538,0.045
1.540,0.043
1.542,0.039
1.544,0.033
1.546,0.025
1.548,0.015
1.550,0.004
1.552,-0.009
1.554,-0.021
1.556,-0.032
1.558,-0.042
1.560,-0.050
1.562,-0.056
1.564,-0.061
1.566,-0.065
1.568,-0.068
1.570,-0.069
1.572,-0.070
1.574,-0.069
1.576,-0.068
1.578,-0.068
1.580,-0.069
1.582,-0.073
1.584,-0.077
1.586,-0.081
1.588,-0.084
1.590,-0.084
1.592,-0.083
1.594,-0.079
1.596,-0.075
1.598,-0.073
1.600,-0.072
1.602,-0.074
1.604,-0.078
1.606,-0.083
1.608,-0.087
1.610,-0.089
1.612,-0.088
1.614,-0.084
1.616,-0.078
1.618,-0.072
1.620,-0.069
1.622,-0.069
1.624,-0.075
1.626,-0.084
1.628,-0.096
1.630,-0.109
1.632,-0.120
1.634,-0.127
1.636,-0.127
1.638,-0.120
1.640,-0.102
1.642,-0.073
1.644,-0.029
1.646,0.032
1.648,0.110
1.650,0.203
1.652,0.307
1.654,0.415
1.656,0.518
1.658,0.607
1.660,0.675
1.662,0.712
1.664,0.712
1.666,0.671
1.668,0.585
1.670,0.456
1.672,0.294
1.674,0.113
1.676,-0.068
1.678,-0.227
1.680,-0.351
1.682,-0.431
1.684,-0.467
1.686,-0.468
1.688,-0.446
1.690,-0.413
1.692,-0.378
1.694,-0.347
1.696,-0.323
1.698,-0.306
1.700,-0.292
1.702,-0.281
1.704,-0.269
1.706,-0.254
1.708,-0.234
1.710,-0.208
1.712,-0.177
1.714,-0.145
1.716,-0.115
1.718,-0.090
1.720,-0.073
1.722,-0.065
1.724,-0.065
1.726,-0.068
1.728,-0.072
1.730,-0.073
1.732,-0.070
1.734,-0.065
1.736,-0.057
1.738,-0.050
1.740,-0.045
1.742,-0.044
1.744,-0.044
1.746,-0.046
1.748,-0.047
1.750,-0.046
1.752,-0.043
1.754,-0.038
1.756,-0.033
1.758,-0.028
1.760,-0.024
1.762,-0.022
1.764,-0.022
1.766,-0.024
1.768,-0.026
1.770,-0.027
1.772,-0.027
1.774,-0.025
1.776,-0.022
1.778,-0.020
1.780,-0.017
1.782,-0.016
1.784,-0.015
1.786,-0.015
1.788,-0.016
1.790,-0.015
1.792,-0.014
1.794,-0.011
1.796,-0.008
1.798,-0.004
1.800,-0.000
1.802,0.002
1.804,0.004
1.806,0.005
1.808,0.006
1.810,0.006
1.812,0.007
1.814,0.009
1.816,0.010
1.818,0.012
1.820,0.014
1.822,0.016
1.824,0.018
1.826,0.020
1.828,0.023
1.830,0.027
1.832,0.031
1.834,0.035
1.836,0.038
1.838,0.041
1.840,0.043
1.842,0.044
1.844,0.045
1.846,0.046
1.848,0.048
1.850,0.051
1.852,0.054
1.854,0.058
1.856,0.064
1.858,0.070
1.860,0.078
1.862,0.085
1.864,0.092
1.866,0.098
1.868,0.103
1.870,0.108
1.872,0.111
1.874,0.115
1.876,0.120
1.878,0.125
1.880,0.131
1.882,0.138
1.884,0.146
1.886,0.154
1.888,0.163
1.890,0.171
1.892,0.179
1.894,0.187
1.896,0.195
1.898,0.204
1.900,0.212
1.902,0.220
1.904,0.227
1.906,0.234
1.908,0.239
1.910,0.244
1.912,0.248
1.914,0.252
1.916,0.256
1.918,0.260
1.920,0.264
1.922,0.268
1.924,0.271
1.926,0.274
1.928,0.276
1.930,0.277
1.932,0.277
1.934,0.274
1.936,0.268
1.938,0.261
1.940,0.252
1.942,0.241
1.944,0.230
1.946,0.218
1.948,0.205
1.950,0.193
1.952,0.179
1.954,0.165
1.956,0.149
1.958,0.133
1.960,0.116
1.962,0.100
1.964,0.085
1.966,0.072
1.968,0.060
1.970,0.049
1.972,0.039
1.974,0.030
1.976,0.021
1.978,0.012
1.980,0.004
1.982,-0.004
1.984,-0.012
1.986,-0.019
1.988,-0.025
1.990,-0.030
1.992,-0.034
1.994,-0.038
1.996,-0.041
1.998,-0.044
2.000,-0.046
2.002,-0.048
2.004,-0.050
2.006,-0.052
2.008,-0.054
2.010,-0.055
2.012,-0.056
2.014,-0.056
2.016,-0.056
2.018,-0.055
2.020,-0.055
2.022,-0.055
2.024,-0.056
2.026,-0.057
2.028,-0.058
2.030,-0.058
2.032,-0.059
2.034,-0.060
2.036,-0.061
2.038,-0.063
2.040,-0.065
2.042,-0.066
2.044,-0.067
2.046,-0.067
2.048,-0.066
2.050,-0.065
2.052,-0.064
2.054,-0.063
2.056,-0.062
2.058,-0.062
2.060,-0.061
2.062,-0.061
2.064,-0.062
2.066,-0.063
2.068,-0.064
2.070,-0.066
2.072,-0.068
2.074,-0.068
2.076,-0.068
2.078,-0.066
2.080,-0.064
2.082,-0.062
2.084,-0.061
2.086,-0.059
2.088,-0.058
2.090,-0.058
2.092,-0.057
2.094,-0.057
2.096,-0.057
2.098,-0.056
2.100,-0.056
2.102,-0.056
2.104,-0.055
2.106,-0.054
2.108,-0.053
2.110,-0.053
2.112,-0.053
2.114,-0.053
2.116,-0.053
2.118,-0.053
2.120,-0.052
2.122,-0.050
2.124,-0.048
2.126,-0.047
2.128,-0.046
2.130,-0.046
2.132,-0.047
2.134,-0.048
2.136,-0.049
2.138,-0.049
2.140,-0.049
2.142,-0.049
2.144,-0.049
2.146,-0.049
2.148,-0.049
2.150,-0.049
2.152,-0.049
2.154,-0.049
2.156,-0.050
2.158,-0.051
2.160,-0.053
2.162,-0.054
2.164,-0.054
2.166,-0.054
2.168,-0.053
2.170,-0.053
2.172,-0.053
2.174,-0.053
2.176,-0.054
2.178,-0.055
2.180,-0.057
2.182,-0.058
2.184,-0.058
2.186,-0.058
2.188,-0.057
2.190,-0.055
2.192,-0.054
2.194,-0.052
2.196,-0.050
2.198,-0.049
2.200,-0.047
2.202,-0.047
2.204,-0.046
2.206,-0.046
2.208,-0.045
2.210,-0.043
2.212,-0.041
2.214,-0.038
2.216,-0.035
2.218,-0.034
2.220,-0.033
2.222,-0.033
2.224,-0.034
2.226,-0.035
2.228,-0.034
2.230,-0.032
2.232,-0.028
2.234,-0.022
2.236,-0.016
2.238,-0.010
2.240,-0.004
2.242,0.001
2.244,0.004
2.246,0.007
2.248,0.009
2.250,0.012
2.252,0.015
2.254,0.020
2.256,0.026
2.258,0.032
2.260,0.038
2.262,0.041
2.264,0.042
2.266,0.039
2.268,0.033
2.270,0.024
2.272,0.014
2.274,0.003
2.276,-0.008
2.278,-0.017
2.280,-0.026
2.282,-0.032
2.284,-0.038
2.286,-0.044
2.288,-0.049
2.290,-0.055
2.292,-0.061
2.294,-0.067
2.296,-0.070
2.298,-0.072
2.300,-0.073
2.302,-0.073
2.304,-0.072
2.306,-0.072
2.308,-0.073
2.310,-0.074
2.312,-0.075
2.314,-0.075
2.316,-0.075
2.318,-0.074
2.320,-0.075
2.322,-0.076
2.324,-0.078
2.326,-0.081
2.328,-0.085
2.330,-0.087
2.332,-0.087
2.334,-0.086
2.336,-0.082
2.338,-0.078
2.340,-0.073
2.342,-0.069
2.344,-0.068
2.346,-0.071
2.348,-0.078
2.350,-0.087
2.352,-0.097
2.354,-0.108
2.356,-0.116
2.358,-0.120
2.360,-0.118
2.362,-0.110
2.364,-0.092
2.366,-0.063
2.368,-0.019
2.370,0.042
2.372,0.120
2.374,0.215
2.376,0.321
2.378,0.430
2.380,0.535
2.382,0.624
2.384,0.689
2.386,0.723
2.388,0.720
2.390,0.674
2.392,0.584
2.394,0.453
2.396,0.289
2.398,0.110
2.400,-0.065
2.402,-0.218
2.404,-0.333
2.406,-0.404
2.408,-0.435
2.410,-0.433
2.412,-0.412
2.414,-0.382
2.416,-0.352
2.418,-0.326
2.420,-0.306
2.422,-0.291
2.424,-0.279
2.426,-0.268
2.428,-0.255
2.430,-0.238
2.432,-0.216
2.434,-0.188
2.436,-0.156
2.438,-0.123
2.440,-0.094
2.442,-0.071
2.444,-0.058
2.446,-0.054
2.448,-0.056
2.450,-0.062
2.452,-0.067
2.454,-0.068
2.456,-0.065
2.458,-0.059
2.460,-0.052
2.462,-0.046
2.464,-0.042
2.466,-0.040
2.468,-0.041
2.470,-0.042
2.472,-0.042
2.474,-0.041
2.476,-0.037
2.478,-0.033
2.480,-0.027
2.482,-0.022
2.484,-0.017
2.486,-0.015
2.488,-0.015
2.490,-0.016
2.492,-0.019
2.494,-0.020
2.496,-0.020
2.498,-0.018
2.500,-0.015
2.502,-0.012
2.504,-0.009
2.506,-0.007
2.508,-0.007
2.510,-0.008
2.512,-0.009
2.514,-0.009
2.516,-0.008
2.518,-0.006
2.520,-0.004
2.522,-0.001
2.524,0.000
2.526,0.001
2.528,0.002
2.530,0.002
2.532,0.002
2.534,0.002
2.536,0.003
2.538,0.004
2.540,0.007
2.542,0.009
2.544,0.013
2.546,0.017
2.548,0.021
2.550,0.025
2.552,0.029
2.554,0.032
2.556,0.035
2.558,0.037
2.560,0.039
2.562,0.041
2.564,0.043
2.566,0.046
2.568,0.048
2.570,0.051
2.572,0.053
2.574,0.056
2.576,0.059
2.578,0.063
2.580,0.068
2.582,0.074
2.584,0.081
2.586,0.088
2.588,0.095
2.590,0.100
2.592,0.105
2.594,0.110
2.596,0.115
2.598,0.120
2.600,0.126
2.602,0.132
2.604,0.138
2.606,0.144
2.608,0.150
2.610,0.156
2.612,0.162
2.614,0.170
2.616,0.178
2.618,0.186
2.620,0.194
2.622,0.201
2.624,0.208
2.626,0.215
2.628,0.221
2.630,0.228
2.632,0.235
2.634,0.242
2.636,0.249
2.638,0.254
2.640,0.259
2.642,0.263
2.644,0.266
2.646,0.268
2.648,0.270
2.650,0.271
2.652,0.271
2.654,0.269
2.656,0.267
2.658,0.262
2.660,0.255
2.662,0.246
2.664,0.236
2.666,0.225
2.668,0.213
2.670,0.201
2.672,0.188
2.674,0.174
2.676,0.160
2.678,0.144
2.680,0.127
2.682,0.110
2.684,0.093
2.686,0.078
2.688,0.066
2.690,0.055
2.692,0.046
2.694,0.037
2.696,0.028
2.698,0.019
2.700,0.009
2.702,0.001
2.704,-0.007
2.706,-0.013
2.708,-0.018
2.710,-0.023
2.712,-0.029
2.714,-0.034
2.716,-0.039
2.718,-0.043
2.720,-0.045
2.722,-0.046
2.724,-0.046
2.726,-0.047
2.728,-0.049
2.730,-0.052
2.732,-0.055
2.734,-0.058
2.736,-0.059
2.738,-0.059
2.740,-0.058
2.742,-0.057
2.744,-0.056
2.746,-0.056
2.748,-0.057
2.750,-0.058
2.752,-0.060
2.754,-0.062
2.756,-0.064
2.758,-0.066
2.760,-0.068
2.762,-0.068
2.764,-0.069
2.766,-0.068
2.768,-0.067
2.770,-0.066
2.772,-0.064
2.774,-0.062
2.776,-0.060
2.778,-0.059
2.780,-0.058
2.782,-0.059
2.784,-0.060
2.786,-0.061
2.788,-0.062
2.790,-0.063
2.792,-0.063
2.794,-0.064
2.796,-0.065
2.798,-0.066
2.800,-0.066
2.802,-0.067
2.804,-0.066
2.806,-0.065
2.808,-0.064
2.810,-0.062
2.812,-0.059
2.814,-0.057
2.816,-0.056
2.818,-0.055
2.820,-0.055
2.822,-0.055
2.824,-0.056
2.826,-0.058
2.828,-0.059
2.830,-0.059
2.832,-0.060
2.834,-0.060
2.836,-0.060
2.838,-0.060
2.840,-0.060
2.842,-0.060
2.844,-0.059
2.846,-0.057
2.848,-0.055
2.850,-0.053
2.852,-0.051
2.854,-0.050
2.856,-0.050
2.858,-0.051
2.860,-0.052
2.862,-0.052
2.864,-0.054
2.866,-0.056
2.868,-0.058
2.870,-0.060
2.872,-0.062
2.874,-0.063
2.876,-0.061
2.878,-0.059
2.880,-0.057
2.882,-0.054
2.884,-0.053
2.886,-0.053
2.888,-0.053
2.890,-0.055
2.892,-0.056
2.894,-0.057
2.896,-0.057
2.898,-0.057
2.900,-0.057
2.902,-0.057
2.904,-0.056
2.906,-0.057
2.908,-0.057
2.910,-0.058
2.912,-0.060
2.914,-0.062
2.916,-0.063
2.918,-0.064
2.920,-0.063
2.922,-0.062
2.924,-0.061
2.926,-0.059
2.928,-0.057
2.930,-0.055
2.932,-0.054
2.934,-0.054
2.936,-0.053
2.938,-0.054
2.940,-0.055
2.942,-0.056
2.944,-0.058
2.946,-0.060
2.948,-0.061
2.950,-0.061
2.952,-0.060
2.954,-0.059
2.956,-0.057
2.958,-0.055
2.960,-0.055
2.962,-0.055
2.964,-0.057
2.966,-0.059
2.968,-0.060
2.970,-0.060
2.972,-0.059
2.974,-0.056
2.976,-0.051
2.978,-0.046
2.980,-0.041
2.982,-0.036
2.984,-0.031
2.986,-0.028
2.988,-0.025
2.990,-0.023
2.992,-0.023
2.994,-0.023
2.996,-0.024
2.998,-0.024
3.000,-0.023
3.002,-0.020
3.004,-0.014
3.006,-0.008
3.008,-0.000
3.010,0.007
3.012,0.013
3.014,0.016
3.016,0.018
3.018,0.018
3.020,0.017
3.022,0.018
3.024,0.019
3.026,0.023
3.028,0.028
3.030,0.033
3.032,0.038
3.034,0.041
3.036,0.042
3.038,0.040
3.040,0.035
3.042,0.028
3.044,0.019
3.046,0.009
3.048,-0.001
3.050,-0.010
3.052,-0.020
3.054,-0.029
3.056,-0.039
3.058,-0.048
3.060,-0.057
3.062,-0.065
3.064,-0.070
3.066,-0.073
3.068,-0.074
3.070,-0.072
3.072,-0.070
3.074,-0.068
3.076,-0.068
3.078,-0.070
3.080,-0.074
3.082,-0.078
3.084,-0.081
3.086,-0.083
3.088,-0.082
3.090,-0.080
3.092,-0.077
3.094,-0.075
3.096,-0.073
3.098,-0.073
3.100,-0.075
3.102,-0.078
3.104,-0.082
3.106,-0.084
3.108,-0.084
3.110,-0.083
3.112,-0.081
3.114,-0.078
3.116,-0.076
3.118,-0.076
3.120,-0.080
3.122,-0.086
3.124,-0.095
3.126,-0.105
3.128,-0.115
3.130,-0.121
3.132,-0.122
3.134,-0.115
3.136,-0.098
3.138,-0.068
3.140,-0.023
3.142,0.039
3.144,0.118
3.146,0.214
3.148,0.319
3.150,0.428
3.152,0.530
3.154,0.618
3.156,0.682
3.158,0.717
3.160,0.717
3.162,0.677
3.164,0.594
3.166,0.468
3.168,0.309
3.170,0.129
3.172,-0.051
3.174,-0.211
3.176,-0.337
3.178,-0.419
3.180,-0.459
3.182,-0.465
3.184,-0.448
3.186,-0.419
3.188,-0.387
3.190,-0.356
3.192,-0.329
3.194,-0.305
3.196,-0.286
3.198,-0.269
3.200,-0.253
3.202,-0.235
3.204,-0.214
3.206,-0.188
3.208,-0.158
3.210,-0.127
3.212,-0.099
3.214,-0.077
3.216,-0.063
3.218,-0.059
3.220,-0.061
3.222,-0.065
3.224,-0.070
